ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_result,usd_funding_goal,company_address
1441337916ID,FREELANCER by LAIDBACK - Luxury Automatic Watches,Product Design,Design,USD,2016-09-29,15000.0,2016-08-29 19:12:40,5552.0,failed,15,US,69817$ usd,5552.0,15000.0,"Bishop Ford, 35756"
830563492ID,Red Moon Bayonets Third E.P,Indie Rock,Music,EUR,2014-11-20,800.0,2014-10-21 01:27:00,886.0,successful,20,IE,63377$ usd,1100.59,993.76,"Elizabeth Shore, 36477"
1338564535ID,Love in the Time of Crisis,Documentary,Film & Video,GBP,2013-05-27,12000.0,2013-04-27 11:24:18,13884.0,successful,75,GB,64123$ usd,21153.35,18282.93,"Allison Plaza, 37855"
316580038ID,Halcyon Nutrition Portable Meals: No Refrigeration Required,Food,Food,USD,2017-02-11,30000.0,2017-01-12 21:08:43,5621.0,failed,26,US,69782$ usd,5621.0,30000.0,"Rita Junctions, 45556"
1481290354ID,Canada Up Close And Beautiful,Photobooks,Photography,CAD,2014-11-21,10000.0,2014-10-24 01:07:08,0.0,failed,0,CA,76852$ usd,0.0,8880.99,"Shelton Hill, 01208"
717118235ID,Interactive Python tutorials,Software,Technology,CAD,2015-04-05,1500.0,2015-03-01 03:40:45,21926.0,successful,1009,CA,73787$ usd,17313.64,1184.46,"Kenneth Estate, 04457"
385609960ID,Contemporary Fashion w/a Bigger VISION to make a Difference!,Apparel,Fashion,USD,2017-03-28,10000.0,2017-02-25 03:35:08,52.0,failed,4,US,59449$ usd,52.0,10000.0,"Robert Vista, 33953"
1387463533ID,Dominion Score and Money Counter App (Canceled),Games,Games,USD,2014-10-05,1000.0,2014-09-05 04:20:56,0.0,canceled,0,US,81516$ usd,0.0,1000.0,"Lewis Dale, 96489"
1593718053ID,Help Fund a CES hands on series!,Webseries,Film & Video,USD,2013-12-17,5500.0,2013-11-17 08:37:10,10.0,failed,1,US,63933$ usd,10.0,5500.0,"Lara Lodge, 92390"
1228592468ID,TOP KIT SPORTS GEAR BAGS: Destroy the Duffle Bag (Canceled),Product Design,Design,USD,2013-08-05,22500.0,2013-06-21 07:44:22,2310.0,canceled,26,US,93397$ usd,2310.0,22500.0,"Patricia Lane, 33852"
749465535ID,Scarlet Crow,Webcomics,Comics,USD,2016-02-28,2500.0,2016-01-29 18:22:24,105.0,failed,1,US,58644$ usd,105.0,2500.0,"Stephanie Road, 18685"
545006711ID,Incendiary: First Sparks,Fiction,Publishing,CAD,2017-05-26,950.0,2017-04-26 23:15:08,1057.0,successful,15,CA,99160$ usd,784.94,705.48,"Brent Street, 53729"
794124824ID,In These Hills,Publishing,Publishing,USD,2016-02-15,5000.0,2015-12-21 21:29:57,275.0,undefined,0,"N,0""",92876$ usd,275.0,5000.0,"Gray Shoals, 96612"
1595518699ID,"""Make Me A Millionaire""",Publishing,Publishing,USD,2016-03-14,1000.0,2016-02-13 18:10:16,1.0,failed,1,US,58853$ usd,1.0,1000.0,"Corey Forge, 26095"
264809962ID,Worth Wild Waters,Photography,Photography,USD,2014-09-11,10000.0,2014-08-12 23:08:32,100.0,failed,1,US,60737$ usd,100.0,10000.0,"Johnson Mountains, 70665"
1479482240ID,Dailytoons Season 7,Animation,Film & Video,CAD,2015-09-17,5000.0,2015-07-19 04:21:23,0.0,failed,0,CA,59162$ usd,0.0,3838.18,"Gerald Shore, 27786"
1874341440ID,"Board Game RPG Sandbox ""The Universe of Last Whispers""",Tabletop Games,Games,MXN,2017-01-31,500000.0,2016-12-22 02:46:08,430.0,failed,4,MX,90654$ usd,20.98,24393.81,"Luke Centers, 45041"
439564484ID,BrikBilt toy buildings: imaginative kids' play in an eco way,Product Design,Design,USD,2014-08-19,10000.0,2014-07-22 02:42:26,10392.0,successful,105,US,96884$ usd,10392.0,10000.0,"Lisa Radial, 42913"
1437064606ID,Manual SMD Soldering Trays,Hardware,Technology,USD,2015-02-24,1000.0,2015-01-15 23:33:10,2130.0,successful,67,US,68865$ usd,2130.0,1000.0,"Vargas Falls, 56752"
1178311793ID,Screen the movie SICK & SICKER in New Jersey & Send 100 DVDs,Documentary,Film & Video,USD,2012-01-11,495.0,2011-12-22 23:10:40,495.0,successful,5,US,75804$ usd,495.0,495.0,"Jacqueline Rue, 60963"
2107874918ID,'Heirloom',Narrative Film,Film & Video,USD,2012-02-11,35000.0,2011-12-13 06:27:06,10.0,failed,1,US,88872$ usd,10.0,35000.0,"Thomas Motorway, 38898"
1835821196ID,Kawehi Kickstarts Second Album,Music,Music,USD,2011-10-28,15000.0,2011-09-28 21:34:59,1315.07,failed,22,US,78234$ usd,1315.07,15000.0,"Gross Mission, 68706"
1838283747ID,BumbleBee,Public Art,Art,USD,2011-09-01,7500.0,2011-07-06 20:25:46,368.88,failed,9,US,53540$ usd,368.88,7500.0,"Jeffrey Way, 04790"
649046795ID,Ann's Cafe and Gourmet Bakery,Restaurants,Food,USD,2014-09-10,50000.0,2014-08-20 21:56:48,0.0,failed,0,US,54874$ usd,0.0,50000.0,"Christina Spring, 43873"
78881482ID,Secret Life of Old Rose: The Art of Gloria Stuart,Documentary,Film & Video,USD,2012-02-28,9750.0,2012-02-07 16:45:49,340.0,failed,9,US,96546$ usd,340.0,9750.0,"Matthew Lane, 66514"
1459162384ID,Darkside of the Moon,Narrative Film,Film & Video,USD,2013-12-04,7000.0,2013-10-25 04:27:01,90.0,failed,3,US,54076$ usd,90.0,7000.0,"Cathy Springs, 45628"
2118000353ID,Royal Ball Documentary,Documentary,Film & Video,USD,2015-05-02,11950.0,2015-04-02 18:44:02,0.0,failed,0,US,80806$ usd,0.0,11950.0,"Trevor Expressway, 36535"
1432666479ID,Waters Wide,Musical,Theater,EUR,2017-06-15,15000.0,2017-05-16 14:50:12,1778.0,failed,36,IE,57638$ usd,1985.48,16750.42,"James Unions, 10800"
1535067438ID,USPF 2014 Streaming,Web,Technology,USD,2014-11-05,400.0,2014-10-06 08:44:55,500.0,successful,10,US,78689$ usd,500.0,400.0,"Pamela Port, 64012"
48881860ID,Global Local Phone App,Apps,Technology,USD,2014-09-13,500000.0,2014-08-14 01:21:04,15.0,failed,2,US,57580$ usd,15.0,500000.0,"Contreras Springs, 09559"
42671718ID,LR Bistro Food Truck ... it's a culinary thing,Food Trucks,Food,USD,2014-08-23,27000.0,2014-07-24 21:40:28,1.0,failed,1,US,77674$ usd,1.0,27000.0,"Greer Creek, 91746"
222309905ID,The Buzz,Photography,Photography,USD,2017-09-02,3000.0,2017-08-03 11:28:27,125.0,failed,2,US,54575$ usd,125.0,3000.0,"Timothy Ville, 90382"
920905100ID,The Biggest Minority - A Documentary,Documentary,Film & Video,USD,2011-12-27,3000.0,2011-10-28 21:11:11,3284.0,successful,48,US,77153$ usd,3284.0,3000.0,"Gregory Ridges, 33321"
1298579386ID,"Tigon & Liger, a story about appearance and uniqueness.",Children's Books,Publishing,SGD,2017-07-29,5000.0,2017-06-14 16:37:13,30.0,failed,2,SG,60257$ usd,22.12,3686.5,"Tommy Hollow, 28760"
1009252368ID,EKRt : Explanation Kills RRt A Tshirt Line © (Canceled),Apparel,Fashion,USD,2015-12-21,5000.0,2015-11-21 02:33:06,100.0,canceled,1,US,59047$ usd,100.0,5000.0,"Stanley Club, 67766"
2108004189ID,Mac & Chess - Miami's First Board Game Cafe,Tabletop Games,Games,USD,2017-03-20,500.0,2017-02-16 22:16:20,2450.0,successful,41,US,96718$ usd,2450.0,500.0,"Thompson Rue, 15861"
745791853ID,Children of the Sun: 12.21.2012 Documentary,Documentary,Film & Video,USD,2012-12-04,7000.0,2012-11-28 23:17:49,0.0,failed,0,US,99305$ usd,0.0,7000.0,"Casey Park, 28516"
1373976274ID,Project LUX,Apps,Technology,CAD,2015-11-11,35000.0,2015-10-06 07:40:20,777.0,failed,6,CA,54867$ usd,583.99,26305.9,"Nguyen Underpass, 21009"
690858943ID,Son & Moon Children's Boutique-Trendy Handcrafted Apparel,Apparel,Fashion,USD,2016-02-14,15000.0,2016-01-15 02:18:08,311.0,failed,8,US,68767$ usd,311.0,15000.0,"Gonzalez Ville, 68695"
656161283ID,RAPID FIRE RADIO FUND (Canceled),Radio & Podcasts,Publishing,USD,2014-11-01,200.0,2014-09-23 00:08:41,1.0,canceled,1,US,90881$ usd,1.0,200.0,"Taylor Plaza, 97253"
650236082ID,Explaination of The Earths Actual Negative Function,Publishing,Publishing,USD,2017-10-12,38108.0,2017-08-15 19:38:17,79.0,failed,5,US,57393$ usd,79.0,38108.0,"John Parks, 83193"
1371394028ID,Celebrating Bread,Food,Food,USD,2015-09-02,7000.0,2015-08-03 21:31:23,335.0,failed,3,US,65237$ usd,335.0,7000.0,"Brown Drive, 46171"
1635598711ID,'The Price of Perfection' a new sci-fi / thriller novel,Fiction,Publishing,USD,2014-11-30,2000.0,2014-10-31 21:53:32,5.0,canceled,1,US,99574$ usd,5.0,2000.0,"Baker Place, 54019"
747294587ID,Koi Fish Pins!,Art,Art,USD,2016-12-31,1500.0,2016-11-15 02:58:30,0.0,canceled,0,US,59181$ usd,0.0,1500.0,"Kathleen Shoals, 41102"
1089796514ID,Double Section Snack Bag,Product Design,Design,USD,2015-05-20,4000.0,2015-04-20 17:53:38,0.0,failed,0,US,95809$ usd,0.0,4000.0,"Marshall Spurs, 42955"
1320896804ID,"Paying it forward,One slice at a time",Spaces,Food,USD,2015-03-18,8000.0,2015-02-20 19:45:31,0.0,failed,0,US,95597$ usd,0.0,8000.0,"David Heights, 65074"
1812983023ID,Strings of My Heart,Shorts,Film & Video,USD,2012-05-31,3000.0,2012-05-10 04:01:32,366.0,failed,5,US,88086$ usd,366.0,3000.0,"George Points, 77314"
1879206776ID,POOL HAUL™ - We're taking the game to the streets!,Games,Games,USD,2014-09-07,100000.0,2014-08-08 08:24:57,346.0,failed,13,US,85717$ usd,346.0,100000.0,"Moore Rest, 70175"
1755186072ID,Willpower Fitness Group Fitness App,Apps,Technology,USD,2017-01-14,6000.0,2016-12-15 15:05:53,76.0,failed,3,US,73521$ usd,76.0,6000.0,"Wise Harbor, 25045"
1839187248ID,Signi: Game of Factions,Video Games,Games,AUD,2015-09-07,850.0,2015-07-24 02:18:02,66.0,failed,3,AU,50086$ usd,46.61,600.28,"Veronica Common, 92254"
1619465643ID,The Day After Halloween,Film & Video,Film & Video,USD,2017-10-15,500.0,2017-09-17 01:47:42,836.0,successful,14,US,55867$ usd,836.0,500.0,"Love Stream, 55362"
918796964ID,"1-In-142, America's Dilemma",Film & Video,Film & Video,USD,2015-01-01,39000.0,2014-11-20 03:48:35,6.0,failed,1,US,81152$ usd,6.0,39000.0,"Hale Pines, 93807"
1435444210ID,Morbid  Harp Melodies,Music,Music,USD,2012-10-07,2000.0,2012-08-08 03:39:58,63.0,failed,6,US,85206$ usd,63.0,2000.0,"Nolan Neck, 55640"
313543736ID,new 13 song album from ODDSLANE,Rock,Music,USD,2012-06-17,1000.0,2012-05-18 21:58:58,1275.0,successful,49,US,62847$ usd,1275.0,1000.0,"Alec Fields, 84595"
1303791278ID,Cloud File Solutions,Product Design,Design,USD,2014-08-21,6000.0,2014-07-22 19:01:14,6244.0,successful,188,US,70428$ usd,6244.0,6000.0,"Myers Tunnel, 59291"
275935927ID,78 Tarot Astral,Art,Art,USD,2017-05-05,25000.0,2017-04-12 00:59:17,34096.0,successful,407,US,90070$ usd,34096.0,25000.0,"Gloria Mews, 61987"
805408881ID,Lost & Found,Shorts,Film & Video,USD,2013-10-03,3000.0,2013-09-03 23:04:35,3176.0,successful,53,US,58916$ usd,3176.0,3000.0,"Kerr Street, 82924"
1152235073ID,Passive Penguin In Ice Ice Baby (Canceled),Video Games,Games,GBP,2013-08-16,1000.0,2013-07-17 21:25:00,0.0,canceled,0,GB,74156$ usd,0.0,1563.43,"Vargas Inlet, 89991"
2028735939ID,I can beautify your ride! Airbrush artist needs more space.,Painting,Art,USD,2014-12-10,9900.0,2014-10-11 01:38:42,2971.0,failed,9,US,82513$ usd,2971.0,9900.0,"Diana Squares, 93408"
1348289941ID,I Scream Factory exhibition x Hoxton Gallery,Art,Art,GBP,2014-08-13,2500.0,2014-08-04 17:42:07,2598.0,successful,38,GB,52348$ usd,4336.07,4172.51,"Brown Turnpike, 88468"
1784893021ID,Multicultural Open Accommodation Art Project in Totnes UK,Performance Art,Art,GBP,2015-03-26,437000.0,2015-02-24 08:40:38,0.0,failed,0,GB,55337$ usd,0.0,650055.78,"Brandon Shores, 15705"
492826069ID,Pinkish Black To New York,Rock,Music,USD,2012-06-29,2000.0,2012-05-30 05:27:25,2070.0,successful,64,US,57884$ usd,2070.0,2000.0,"Wilson Drive, 31876"
1173400797ID,I Care Stickpins (Canceled),Accessories,Fashion,USD,2014-11-20,500.0,2014-10-21 21:34:10,0.0,canceled,0,US,91926$ usd,0.0,500.0,"Estrada Village, 39108"
1680556136ID,Co-Ed Web Series,Film & Video,Film & Video,USD,2015-10-24,5000.0,2015-09-24 22:14:57,5087.0,undefined,0,"N,0""",83175$ usd,5087.0,5000.0,"Clark Coves, 54719"
1567305929ID,Halp me bake great cookies (Canceled),Bacon,Food,USD,2014-08-07,50.0,2014-07-08 17:26:30,1.0,canceled,1,US,99301$ usd,1.0,50.0,"Paige Greens, 19586"
1653555759ID,"""Laughs at Your Back"" giggle pillows for Apogaea 2013",Mixed Media,Art,USD,2013-03-29,350.0,2013-03-08 22:12:31,500.0,successful,16,US,93373$ usd,500.0,350.0,"Tiffany Spring, 88944"
900026929ID,Portraits of Sri Lankan Rescuers,Photography,Photography,USD,2012-12-22,4000.0,2012-12-08 02:57:56,4011.0,successful,13,US,90288$ usd,4011.0,4000.0,"Benjamin Plain, 27668"
1252337159ID,THE FUTURE OF LUXURY GOODS (Canceled),Fashion,Fashion,USD,2012-11-21,25000.0,2012-10-22 20:49:29,125.0,canceled,1,US,78338$ usd,125.0,25000.0,"Johnson Ports, 64248"
662770076ID,KUNOI,Video Games,Games,USD,2015-04-18,5000.0,2015-03-18 21:21:10,407.0,failed,27,US,56131$ usd,407.0,5000.0,"Anderson Street, 51987"
721170679ID,Auto-Antlers,Crafts,Crafts,USD,2012-11-21,1500.0,2012-10-22 19:38:00,1505.0,successful,6,US,54097$ usd,1505.0,1500.0,"Charles Spurs, 92125"
761786860ID,KYNDecals: what stories are you going to tell?,Technology,Technology,USD,2012-06-21,7000.0,2012-05-25 00:24:17,7203.0,successful,80,US,83057$ usd,7203.0,7000.0,"Edwards Rapid, 30170"
1330167787ID,Adalene Needs A New Short Bus,Rock,Music,USD,2012-06-03,7500.0,2012-05-04 16:03:35,9420.0,successful,67,US,89416$ usd,9420.0,7500.0,"Jennifer Passage, 93768"
54907431ID,The Sound and the Shadow,Narrative Film,Film & Video,USD,2012-01-18,5000.0,2011-12-31 18:41:00,5250.0,successful,90,US,65835$ usd,5250.0,5000.0,"Julie Underpass, 67330"
116475255ID,Nuance Jazz Dinner,Jazz,Music,USD,2014-10-01,2000.0,2014-08-27 15:58:19,145.0,failed,7,US,74328$ usd,145.0,2000.0,"Regina Harbors, 67950"
2035808724ID,Retarded Wizard in The Forest,Comedy,Film & Video,GBP,2015-07-26,5000.0,2015-06-26 17:09:45,33.0,failed,1,GB,51854$ usd,51.4,7787.92,"Delacruz Trace, 71072"
2065352489ID,The History of Public Education in Los Angeles (Canceled),Academic,Publishing,USD,2015-08-02,110000.0,2015-06-23 03:15:01,0.0,canceled,0,US,62245$ usd,0.0,110000.0,"Stephens View, 46285"
1896174819ID,"Photographing the East Coast: Canada to Key West, FL",Photography,Photography,USD,2012-07-15,25000.0,2012-05-31 15:56:37,1519.0,failed,10,US,61607$ usd,1519.0,25000.0,"Thomas Burgs, 33999"
993222832ID,Recording Project,Music,Music,USD,2012-02-23,1200.0,2012-01-24 06:55:38,2002.0,successful,48,US,65198$ usd,2002.0,1200.0,"Cruz Isle, 38170"
94030596ID,"""Daughter of Suicide"" 10th Anniversary DVD",Documentary,Film & Video,USD,2010-06-01,3200.0,2010-04-01 16:59:01,3623.0,successful,49,US,82736$ usd,3623.0,3200.0,"Nicholas Park, 34802"
557329918ID,The Band Limited Edition Art Prints,Painting,Art,GBP,2016-11-28,2000.0,2016-11-11 08:47:23,45.0,failed,3,GB,77288$ usd,56.81,2524.71,"Singh Heights, 33157"
508583812ID,Sarya Malak Handmade Diversity Jars,Crafts,Crafts,USD,2017-04-13,2000.0,2017-03-14 05:39:00,35.0,canceled,3,US,53399$ usd,35.0,2000.0,"Courtney Heights, 93477"
1270867768ID,The King who saved his Jews and didn't live to tell about it,Documentary,Film & Video,USD,2015-08-24,1600.0,2015-07-10 19:11:37,255.0,failed,1,US,71802$ usd,255.0,1600.0,"Stephenson Lakes, 44462"
603241955ID,I'm a Bawler!,Comedy,Film & Video,USD,2014-09-11,5000.0,2014-08-07 19:13:21,0.0,failed,0,US,73099$ usd,0.0,5000.0,"Coleman Stream, 01612"
189018595ID,"""Big Things Come From Small Beginnings.""",Rock,Music,USD,2012-11-27,5000.0,2012-10-28 01:03:51,5460.0,successful,79,US,81771$ usd,5460.0,5000.0,"Andrew Isle, 90811"
641078073ID,Chatter Collapse Chatter,Nonfiction,Publishing,USD,2012-08-09,2000.0,2012-06-11 22:49:01,85.0,failed,4,US,87731$ usd,85.0,2000.0,"Blake Terrace, 75028"
524399188ID,Melinky - Beautiful and reliable mobile phone security,Product Design,Design,GBP,2015-01-10,35000.0,2014-11-22 15:17:59,87.0,failed,6,GB,70644$ usd,132.01,53107.55,"Bell Plains, 64995"
1581797281ID,Brazil Culture and History Podcast,Nonfiction,Publishing,USD,2014-03-11,2120.0,2014-02-11 02:00:58,95.0,failed,3,US,80863$ usd,95.0,2120.0,"Luis Mall, 01533"
1686113181ID,Washington State African American Achievement Awards,Film & Video,Film & Video,USD,2014-08-16,15000.0,2014-06-17 06:08:46,100.0,failed,1,US,85742$ usd,100.0,15000.0,"Deborah Light, 50445"
1953930172ID,Let's keep on PEDALING!,Shorts,Film & Video,USD,2010-06-01,15000.0,2010-03-04 20:23:11,0.0,failed,0,US,54348$ usd,0.0,15000.0,"Melton Islands, 46869"
282994137ID,Aura's Chocolate Bar | Small Batch Artisan Confections,Small Batch,Food,USD,2017-09-04,16000.0,2017-08-10 00:10:42,179.0,failed,4,US,68267$ usd,179.0,16000.0,"Gilbert Rapid, 38026"
1287205469ID,Lisa Otey's 8th Annual Boogie Woogie Blowout!,Music,Music,USD,2012-11-12,1000.0,2012-10-29 19:34:46,1005.0,successful,22,US,67962$ usd,1005.0,1000.0,"Henry Springs, 98588"
564955474ID,"""OMG THAT'S ME!!!""",Nonfiction,Publishing,USD,2017-04-13,3600.0,2017-03-16 16:32:37,3675.0,successful,21,US,76172$ usd,3675.0,3600.0,"Jennifer Port, 27947"
976137521ID,UNIMO - A Universe of Monsters,Tabletop Games,Games,SEK,2017-05-08,100000.0,2017-04-08 09:03:42,154279.0,successful,406,SE,59801$ usd,17356.76,11250.24,"Nathan Island, 11793"
649860059ID,The Life You Make,Film & Video,Film & Video,USD,2014-02-20,12000.0,2014-01-21 21:28:17,13031.0,successful,211,US,99855$ usd,13031.0,12000.0,"Oneal Ranch, 78050"
68337877ID,Aldous Spark: Meddler in History and Other Unsavory Affairs,Graphic Novels,Comics,USD,2016-11-20,5000.0,2016-10-20 14:59:44,8971.0,successful,264,US,91855$ usd,8971.0,5000.0,"Paul Divide, 72661"
2070012225ID,LASHELL SWIMWEAR. HANDMADE IN GERMANY,Apparel,Fashion,EUR,2017-01-21,1800.0,2016-12-24 12:16:44,138.0,failed,3,DE,52675$ usd,147.4,1922.58,"Matthew Mall, 78359"
1139111676ID,Lisa Dudley Live!,Country & Folk,Music,USD,2010-10-04,2250.0,2010-08-25 20:20:43,90.0,failed,4,US,69645$ usd,90.0,2250.0,"Bryan Overpass, 92920"
577949320ID,ABSTRACT NATURE -  SOLO PHOTOGRAPHY EXHIBITION,Fine Art,Photography,CAD,2015-07-20,2500.0,2015-06-19 14:52:38,900.0,failed,10,CA,90057$ usd,687.5,1909.71,"Justin Islands, 19894"
2130297762ID,"""Ancient Wisdom: Modern Inspiration"" T-shirts",Fashion,Fashion,USD,2013-02-10,2500.0,2013-01-11 16:28:48,446.0,failed,8,US,73125$ usd,446.0,2500.0,"Robert Ports, 87230"
1440119999ID,Kayla Saunders (from the band SafeHaven) Debut Album Fund,Faith,Music,USD,2014-03-30,500.0,2014-02-25 18:09:49,550.0,successful,6,US,77660$ usd,550.0,500.0,"Wells Stravenue, 12009"
1187344827ID,Be a part of dust from 1000 yr's next album,Indie Rock,Music,USD,2011-12-19,500.0,2011-11-04 18:10:24,590.0,successful,15,US,81188$ usd,590.0,500.0,"Crystal Prairie, 94893"
295149720ID,M4 : Earphones for Musicians,Sound,Technology,USD,2015-10-29,7000.0,2015-09-29 14:03:25,56654.0,successful,1072,US,99273$ usd,56654.0,7000.0,"Bates Avenue, 87140"
353507742ID,Warlords & Assassins (Canceled),Art Books,Publishing,USD,2013-05-16,7000.0,2013-04-14 07:55:23,221.0,canceled,4,US,74717$ usd,221.0,7000.0,"Benton Shore, 43252"
1811117851ID,site internet de commandes personnalisées basée sur l’art,Crafts,Crafts,EUR,2017-10-25,60000.0,2017-08-26 10:49:43,0.0,failed,0,FR,73995$ usd,0.0,69629.8,"Dana Lane, 15344"
936044532ID,Landing Mr. Right,Games,Games,USD,2013-09-02,15000.0,2013-07-25 12:03:16,15586.0,successful,89,US,79220$ usd,15586.0,15000.0,"Burton Landing, 15792"
1117902004ID,"Mrs. Barr's Natural Foods - ""So yummy the kids love it too!""",Small Batch,Food,USD,2017-04-28,300000.0,2017-03-25 16:48:20,1200.0,canceled,3,US,78224$ usd,1200.0,300000.0,"Miranda Rue, 19163"
482648907ID,WOODSHOP,Art,Art,USD,2014-06-06,250000.0,2014-05-07 05:56:34,2926.24,failed,20,US,91850$ usd,2926.24,250000.0,"Harris Crest, 52112"
1572734328ID,Global Unrest Custom Playing Cards by USPCC,Tabletop Games,Games,USD,2014-04-01,14000.0,2014-03-02 21:18:25,14145.0,successful,287,US,63584$ usd,14145.0,14000.0,"Steven Mission, 33608"
1652400462ID,1929Galore Jewelry Collection!,Jewelry,Fashion,USD,2013-09-14,2000.0,2013-08-10 04:10:28,2410.99,successful,30,US,69877$ usd,2410.99,2000.0,"Peters Center, 76000"
914476961ID,C&T Soaps,Crafts,Crafts,USD,2016-06-30,500.0,2016-05-31 20:20:14,0.0,failed,0,US,70172$ usd,0.0,500.0,"Sheila Prairie, 86468"
792284168ID,Museum of the Snapshot,Photography,Photography,USD,2012-06-06,29000.0,2012-05-07 19:03:25,0.0,failed,0,US,63359$ usd,0.0,29000.0,"James Hills, 27307"
170238461ID,The secret teachings of the black mist,Publishing,Publishing,USD,2017-07-09,2000000.0,2017-06-09 05:16:52,1.0,failed,1,US,98484$ usd,1.0,2000000.0,"William Light, 11355"
1250680406ID,TiWhistle - The Smallest Loudest Titanium Whistle,Product Design,Design,USD,2015-08-05,2500.0,2015-07-06 18:59:11,6401.0,successful,244,US,61134$ usd,6401.0,2500.0,"Phillips Fort, 18919"
418531570ID,Songs in the Key of Awe - a new worship project,Music,Music,USD,2014-05-15,20000.0,2014-04-10 03:00:46,35170.74,successful,143,US,84671$ usd,35170.74,20000.0,"Timothy Ways, 83890"
474386818ID,italian craftsmanship: long life to the paper!,Crafts,Crafts,EUR,2018-01-11,2500.0,2017-11-12 22:05:52,267.0,live,6,IT,66385$ usd,324.06,3034.24,"Andrew Tunnel, 43280"
1124296844ID,"Heir to the Pharaoh: A 2-Player Game of Cats, Dogs & Gods!",Tabletop Games,Games,USD,2016-03-18,20000.0,2016-02-29 22:40:55,23848.97,successful,342,US,88514$ usd,23848.97,20000.0,"Mayer Bypass, 74725"
1804293469ID,Blue Demon Band 2015 - 2016 Fundraising Project,Kids,Music,USD,2015-07-01,2500.0,2015-06-01 01:41:49,3240.0,successful,23,US,53622$ usd,3240.0,2500.0,"Thomas Isle, 32368"
1269252248ID,There's a Game in this Book 1.5,Tabletop Games,Games,USD,2017-04-08,600.0,2017-02-21 06:03:15,1577.0,successful,58,US,83189$ usd,1577.0,600.0,"Ross Grove, 23951"
95666028ID,The Birdhouse Builder,Woodworking,Crafts,USD,2014-10-12,5000.0,2014-09-12 19:40:58,100.0,failed,2,US,52683$ usd,100.0,5000.0,"Moody Islands, 97716"
1400243460ID,"Feastos.com, an online community based on homemade foods",Small Batch,Food,USD,2016-02-27,10000.0,2016-01-28 02:49:32,12706.25,successful,28,US,73935$ usd,12706.25,10000.0,"Heather Knolls, 83389"
